What is your email?,What is your gender?,What is your age?,How did you learn about this survey? ,Submitted At,Token
940dd9603fe9f8652a23634f8a8b3c8d,Female,68.0,I know Chris Janelli,5/15/2020 17:37:38,liwnqfubi09j6kd6tflliwn3nii6x0ty
1db158d5d4ac76dda24b9111009fd206,Female,37.0,CCBS Newsletter,5/15/2020 17:37:47,u0shfn605o8pcegc81xmu0shfn6bwfa5
f97be41b32e3caf5bd0f3b865cad408d,Male,,CCBS Newsletter,5/15/2020 17:39:10,sre1qtlywab66yejzjs7ju8slw9888sm
61bdb6695d14d2dbf07feb845c914045,Female,73.0,dog publication,5/15/2020 17:39:39,umvabllvlzos66nwz641htumvab9r1za
78bcb3147c6906931ecff5fb1974c39c,Female,33.0,CCBS Website,5/15/2020 17:40:24,evuk37vi9nzg41mpqevuko5apb3fo91m
56c218ad6f47b35e50b161de644aaa85,Female,72.0,,5/15/2020 17:41:41,uxzfdoddohn8mc1uuxzfdqf42y5hcr3a
21788fdd7e675a2f3b852e7713182e37,Female,58.0,FaceBook,5/15/2020 17:41:38,r9nwoyduawmv6fi6o136s1r9nwonp8g4
c9adce3febf1320c2ea2af19a372bad7,Female,66.0,CCBS Website,5/15/2020 17:44:37,ozm90c5t9l8cpqhhozm90fxbwl08rxpi
23210dbda6be6c9bc39da47ed5e0716e,Female,56.0,CCBS Newsletter,5/15/2020 17:45:27,lczobwk0brq46jxp9dxchlczobv3ntg8
efc837ab73384cb914b8e6283f77f88a,Female,,CCBS Newsletter,5/15/2020 17:45:12,p65q7v3f03cfa8cifiq8u4uqp65q7v37
96643b935760b7910dd34812e7368d23,Female,72.0,CCBS Newsletter,5/15/2020 17:46:13,1nn5tyly9nj0dlaegms1nn5tysseyy7h
782c65e15ac7a3ed2207b13d06f1401e,Female,63.0,,5/15/2020 17:46:08,gd2gztdoemw5ezm4cpgd2gz0o015af5o
8fd8884f08feb4b100d770a13a533195,Female,71.0,CCBS Newsletter,5/15/2020 17:47:06,w448lrcm4p6q15uu1w448lv223o2va3h
a611565531e093e9bab2b75377bac1fe,Female,50.0,CCBS Newsletter,5/15/2020 17:47:22,byt9invygl8b4znta0rg2byt9i2qhlvv
b140816f65381c91faee8e2bdaba0e8b,Female,72.0,CCBS Newsletter,5/15/2020 17:49:16,l4uw17ztscnipvl4uw1d170l3cka4i42
0382f8065e8f4009b7509e9a39e9a12d,Female,49.0,CCBS Newsletter,5/15/2020 17:49:14,kxnx0af7svjck9rnkxnxz6tkvki4dzuv
1f1a8045c4a170513f9473a7dad9ca19,Female,71.0,CCBS Newsletter,5/15/2020 17:49:38,pl0d4wvvq2dbzi8pl0d1ltz8afcwkxvl
4dca066db612599e7f7d48135cdcd0c3,Female,29.0,Email,5/15/2020 17:50:28,cfk6yjj32exkmj75cfk6yj3fplz4qpdm
b140816f65381c91faee8e2bdaba0e8b,Male,72.0,CCBS Newsletter,5/15/2020 17:51:53,288lda2iu5nnhko81288lvbd2s8cs0m0
967acec780cc259e7bebf79fa912ab91,Female,49.0,you emailed me,5/15/2020 17:52:02,r8d5nn6dgb4zwfpqwczudr8d5nnng8kp
78a5ec499489ead494ac3ecce2eb399a,Female,58.0,Email,5/15/2020 17:52:43,yqs0xhl1ws4jku9pg9vkyqs0xhcail1r
ae4a03d982e74ede21342e3bb9780289,Female,55.0,CCBS Newsletter,5/15/2020 17:52:18,7z0q8qkwq6a3fvlhzim77z0q8qp1ifp9
5a5d73df460991c9ad67af6c813046d6,Female,57.0,CCBS Newsletter,5/15/2020 17:52:35,k3okt9guv9iyurx9bz9k3okt9gyqu38c
334d0cbbd7e221b99b8aea0150379c86,Female,56.0,CCBS Newsletter,5/15/2020 17:54:41,nil7lgyflk5e2bzdptcnil7l85w46nvj
e12788855d83251f450f0c0178ed4434,Female,44.0,CCBS Newsletter,5/15/2020 17:56:43,fioszp8qvihyfa6nfioszpynzhoms81f
7ca2fea6004f7b14639073cce3618453,Female,46.0,CCBS Newsletter,5/15/2020 17:56:47,1oflyeqi0s12qp45g1oflyxythne422u
eeba387a01a91635c5ac0be1e1eeba72,Female,71.0,CCBS Newsletter,5/15/2020 17:58:48,rwkmmjg2uq3qk6t339irwkmmytkqme3g
6419cbeec72d5bd49625a19a9dc55c56,Female,62.0,E mail,5/15/2020 18:00:11,7ehhptoooegmc74l4c6h7ehhpvo03by4
34bf83c19a21b9e487c75068f68ef585,Female,62.0,CCBS Website,5/15/2020 18:01:02,cyn3ylqkmjtfi7r35cyn3yff9b571icp
7ca2fea6004f7b14639073cce3618453,Female,46.0,CCBS Newsletter,5/15/2020 18:01:16,fwp3wosruh9vaelufwp3wh2ko8i6odn9
cf16d2587023dd50f965c533dd88655d,Female,65.0,CCBS Newsletter,5/15/2020 18:02:07,0gjmoqoqt4f9ao1z0gjmoqyuxz9og4bb
544a964edf797c72f913a3ebd45814b9,Female,69.0,CCBS Newsletter,5/15/2020 18:02:57,206vnfw08jzx2ij7206gk4vpgddx5fk4
d7478b67281e331dec0b0c0ba08e1796,Female,61.0,Don’t remember,5/15/2020 18:02:58,zm7c6dh19w3rxyzjczm7c6dh7cn33r8u
eab5073d656b586ba20a47ee9af01601,Female,32.0,CCBS Newsletter,5/15/2020 18:02:43,df4b5yjhbvsmy7v6z6ay432gdf4bvuwj
8947d705eff4395f9915215f07da5ff0,Female,70.0,so long ago I don't recall,5/15/2020 18:04:13,b7h5l9rx1vdqu03nb7h5l9kmdsp43a89
75d0ac1234805817cb5659ac720c8fe3,Female,62.0,CCBS Newsletter,5/15/2020 18:04:21,nuaup5jvxzbmnv25pynnuaup5jqjsj1q
bf34bc9844014b8e3fbe5f13588cb792,Female,48.0,CCBS Newsletter,5/15/2020 18:04:10,hs54izmgmhwguiz2nzc3hs54m90eu7fj
8702af2336c611f6e96b6f58e94b8874,Female,55.0,CCBS Newsletter,5/15/2020 18:04:36,9dc8r1b3np76lun2bgdqrl9dc8r1hs3g
dcdd65a5e6a1232f35aae85533e5c52c,Female,48.0,CCBS Newsletter,5/15/2020 18:05:32,eakwklorpix70y6eakwkch6aoxjqdgip
b442d6c8c1b0ad5714f0c67f32c50db3,Female,46.0,CCBS Newsletter,5/15/2020 18:07:47,d6uujtx1lujoasake2txd6uujtx7kjuj
33df75bc26709b30eca9278ec49110ba,Female,52.0,CCBS Newsletter,5/15/2020 18:08:24,yvepjad3bljlg3wyvepj2vw4h8gv22id
94ae03db09637c74d00fd43830180fb5,Female,53.0,CCBS Newsletter,5/15/2020 18:08:40,dv9pjzp1pgu7tqwip4o1dv9pj691k32j
6d2a1622a812434dfa9ed7fa67985628,Female,65.0,CCBS Newsletter,5/15/2020 18:10:20,1r9igwwx0n9cw3nvs1r9i3vtz30b1006
dcdd65a5e6a1232f35aae85533e5c52c,Female,48.0,CCBS Newsletter,5/15/2020 18:10:44,mcf56govzugcvxwcov3mcf56goyd4f21
b442d6c8c1b0ad5714f0c67f32c50db3,Female,46.0,CCBS Newsletter,5/15/2020 18:11:42,sp13u2sc7o64aw42sp13u2s59rf4lmq2
8b9ae7e6742417636601960e5618ddfd,Female,4.0,CCBS Newsletter,5/15/2020 18:12:29,5f73cv7o1yje2u0oj5f73cv4m44e3xmp
1cf4382a8c1655bb7a6dc09933602f21,Female,31.0,CCBS Newsletter,5/15/2020 18:12:49,a5j2b6hxr11bpkqpyzncea5j2b6sztjy
412ac45524d493215c51731b377f87df,Female,67.0,email,5/15/2020 18:13:49,unbkzwlwi3zhmn94unbkzx6ibvhcppax
266fef22eff3e0646c6b80ac1e2b9620,Female,,CCBS Newsletter,5/15/2020 18:13:43,nn0xobc0x01p2uq2knn0xr30xtp7ab3b
50b9fff6cacc3080f1adee23989945a5,Female,52.0,CCBS Newsletter,5/15/2020 18:14:16,wssa7505svrwuexi2wssy00ve4y7zsmh
efbf336f3bd3f33966a88f9ccf18b156,Female,75.0,email,5/15/2020 18:15:20,aavmylnexg455acduvaavmyln8v63cr7
429ed2479a7630d6ca2639f4b9d8df58,Female,29.0,Friend,5/15/2020 18:15:32,33m6o72laji1533muxhycciuzilxxqux
9c6b769ef0b2439a9b1684cbadbad634,Female,61.0,CCBS Newsletter,5/15/2020 18:16:25,pxc5m3xqx1oytgbxt6pxcqkl7u4z53qq
a399b92f6fcd7074b885e6d9c172a7ac,Female,,Vets office,5/15/2020 18:16:59,p2rfs4cu67i92g8h8mvp2rfsqm8u4woe
7faf0a376db57fd2e9c9d3291792ee03,Female,50.0,CCBS Newsletter,5/15/2020 18:17:54,gs856cd9vgb7vhb1gs8ucrlv9of86v5m
18cd3e343e94dd80d07bae1b59611ee1,Female,71.0,CCBS Newsletter,5/15/2020 18:19:06,1bojhxdhzw6ge11j2e1bojhxcszwe3yo
a18db353023d998746ad82e1242f89b1,Female,52.0,CCBS Newsletter,5/15/2020 18:18:49,u5we2vvyy0r5vu5we8cfycw5a63xevbm
39590d27887a9981b6c5feb0b88f6656,Female,57.0,CCBS Newsletter,5/15/2020 18:19:59,kq0isl6y4qkb4md4dhkpowafkq0isl6y
23edb42e9ca0bb7d56d68dbe37eb6b7c,Female,69.0,CCBS Newsletter,5/15/2020 18:20:48,r0s6uiegrnyqc4taror0s6u6dq2ilsb3
0a9a51bc780691de553e31b10b198148,Female,5.0,,5/15/2020 18:25:32,xzhsi9x0fmieo6os89rjxzhsivrnx0rw
6e3b75fdee790816f4882b924d3ba74c,Female,57.0,CCBS Newsletter,5/15/2020 18:27:16,2d76vmcu5m20cjew5k6mjzgc2d76vmf5
e9a38f45364c2d7193fb4363e5730e53,Female,34.0,CCBS Newsletter,5/15/2020 18:26:58,cgh8165bmna3iig7nzrcgh81po0tyk7s
b8f463e92e5cbaed564868d393258dba,Female,,,5/15/2020 18:28:37,iccs1xdzt1aooes36iccs1xd1sjbagao
96d0c5a41a9401bf3cdfd9480f6c7811,Female,70.0,CCBS Newsletter,5/15/2020 18:29:58,bxt1bipcuvgvzty624wbbxt1bx1ugvmq
353f0e574935b71fcb84f138d53eaf32,Female,70.0,friend,5/15/2020 18:29:51,cp1xkswsqvmjg5jcp1x0djca24dka3tj
3f7ab7c1455cf477811534e953c3fe17,Female,34.0,CCBS Newsletter,5/15/2020 18:30:51,ggxju20uq96ck251or1ggxju68be43a2
f6d11492e0812ed3e51c6979aac881b0,Female,56.0,CCBS Newsletter,5/15/2020 18:35:04,j55g15fcvbnnw6xa10i5j55g1aq1m92e
1cf65ae76e28a914521a437b2e08113e,Female,,CCBS Newsletter,5/15/2020 18:35:14,36uza2d15o8ifz78lvb2lgi36uza2dc9
061ca92ab9232ee80aa89a221f72ee73,Female,75.0,CCBS Website,5/15/2020 18:37:19,s83jrf5ynctyr389s83jrflxo7uccl88
89763a5d76c7348f9b02848d57a1cf5f,Female,51.0,CCBS Newsletter,5/15/2020 18:37:42,mhvacyvyvdm5ehxf500kmhva84hviads
025f9ff4c5c6c6b4183157f1a38a9f7e,Female,71.0,FaceBook,5/15/2020 18:38:35,tz0sculbt212p23plc08tz0scudx32qx
783631acb746738f7b8ca9955b342725,Female,36.0,CCBS Website,5/15/2020 18:40:08,xgzpquymon8ab6qtynxgzpquipifti5l
89d7b6119b237603920f3270427578db,Female,41.0,CCBS Newsletter,5/15/2020 18:40:06,giwppkztoaxvkb1qgiwpcxv7icbsrwcx
5bb294bba8c6e14a6ead1e8126078c29,Female,69.0,friend,5/15/2020 18:40:37,todv1w8s7emy74byxlbncctodv1w8vvl
08d9f3ac6c06a45cc4e9d917d71d74d9,Female,64.0,email,5/15/2020 18:42:18,65rbzb0e63j5ellp65rbzfj9eqp3sirt
cc9cf8bdcc5ebb1d9eaf3be047cd087d,Female,67.0,"CCBS Website, CCBS Newsletter",5/15/2020 18:43:05,i1j5lq323enchge8c54i1j5ltf2c516v
f9ff0762434a4c4d007f2f448fbdb372,Female,63.0,CCBS Newsletter,5/15/2020 18:44:47,pdq6pa9k5yollko999jpdq6pkuv5yfew
1b0538de93e5699c06b905932bc965c0,Female,65.0,CCBS Newsletter,5/15/2020 18:44:50,sle74yzoipkk4qsqi3isle74yzoi867q
d4782c6b783817e0bccb46c6cf7334ba,Female,61.0,Email,5/15/2020 18:45:14,sg1rulb2lkyewjt5sg1stl1lkv8gch7c
f4ba7d6cbc2b6620b14a71860a1b0b52,Female,71.0,CCBS Newsletter,5/15/2020 18:47:52,q78bpkdf399yzbjbpj5y5q78bpkbskuj
01f09881fb038ee28ab0ef02aa80d87a,Female,29.0,CCBS Newsletter,5/15/2020 18:48:20,fz30thi9mgr0ogfz30z2b0h948hfgniv
208fbad340642b2a1c705e21b64b4b02,Female,37.0,CCBS Newsletter,5/15/2020 18:49:18,1wn8f87dl2wi1wdjd1gv9ddqk2wsr3t0
3f39a78c9db340faf12478f30454aff1,Female,65.0,friends ,5/15/2020 18:50:03,29ysdb73b4cc7geu9i29ysduggzev4ig
34b6e80a90dabff3307279aaed2c263f,Female,65.0,CCBS Newsletter,5/15/2020 18:49:43,y5fzdfcngzf15u46c2iy5fzk1n0u42rd
f9ff0762434a4c4d007f2f448fbdb372,Female,63.0,CCBS Newsletter,5/15/2020 18:49:27,5hxv4pc2aqo984che5hxv4awahvevkga
164d64624e2a6c492b661f1a40343243,Female,72.0,,5/15/2020 18:54:48,6b74ngan0k4zcvv4ym86b74nganrt6gp
844c2b5adbdc189b174892838e748c90,Female,54.0,,5/15/2020 18:55:47,ee7n1txwwqlxr23pree7nkpb12fff19l
bab87f120066df6889782d1be04abc23,Female,74.0,CCBS Newsletter,5/15/2020 18:59:49,78843utfra1x35c0ka788nmj4cdgbbs1
82412fdfc2577506a26c289c97a82ef2,Female,72.0,Email,5/15/2020 19:00:07,soswp5ojg6agj9vsoswg1lor4i4oicg2
b736b99181146928640cb9e3d5377417,Female,61.0,CCBS Newsletter,5/15/2020 19:02:09,c90j7chhb6s0ekamsanfgc90j7gm7rjn
e7050dbc04061978edbb7890dd68a660,Female,36.0,CCBS Newsletter,5/15/2020 19:02:30,0xek0rs6ytmepnr0xek028atgiln7q6u
76a1306a1ebab748a1887a82e615acf2,Female,39.0,CCBS Website,5/15/2020 19:11:50,pc7ovs3sxf2zypcqflk3b1w1uiu5ehaq
1f6217cc2ba864c20ffc3555c706ad63,Female,53.0,CCBS Newsletter,5/15/2020 19:12:46,lribmtgs0ki64plribmqgjdiozj5pp9t
bea03be707530921a150c0f307b25eff,Female,62.0,CCBS Website,5/15/2020 19:17:31,j6l5v8k2swikwolqqj6l5v89f2fk9t5r
ddc546ec3aee4561b7f566937119697f,Female,54.0,CCBS Website,5/15/2020 19:18:46,7ehbs8oskkk4tq2o7ehbr3tv887gsys8
9585138ba1f508463f9929917f483b8b,Female,35.0,CCBS Newsletter,5/15/2020 19:21:18,f67tr31pu2o635uus1h4f67trz04mkfe
c3cc8e5fa42f75d590ff932d19011e8f,Female,27.0,CCBS Newsletter,5/15/2020 19:21:04,1sj0n2znem82rvykawe1sj0nhd6tdnk8
9a70448b923b43a46b59b5740097a89b,Female,58.0,email,5/15/2020 19:23:53,nidl5eaijjj3thfcnidl5gju03g1n8n1
ab7368fa33fcd58ed0ccc16cd6306209,Female,72.0,CCBS Newsletter,5/15/2020 19:28:42,ybi23w5vq2vjxmu0ybixl3y3oi1synzw
e6bb5b4ba15f08c27445486cb42b16ab,Male,67.0,CCBS Newsletter,5/15/2020 19:29:29,sg2w9arnbbssg7sg8it4pgmrzsijgmn2
5fb38c31cb5eadf8bb95638a27819595,Female,38.0,CCBS Newsletter,5/15/2020 19:29:12,gbn2shd7rcj0h737a6xtsgbn2shd1tv3
835eb790fa1a4ffffe8429c9870a9790,Female,59.0,CCBS Newsletter,5/15/2020 19:30:01,hriwvg3069qeqwfwk9kd75x9hriwvg34
9676adc59032d3fc4059f6810b239b57,Female,26.0,CCBS Website,5/15/2020 19:35:12,yno8sm591c1jhpcebhlyno8sm59tsmbv
dea5c6e8e6bc238c70761d751dc061d0,Female,36.0,CCBS Newsletter,5/15/2020 19:38:14,bks5lf2v94th3ubksnnx12f3s4pjvkif
431061a6157aa19c27cd54a56ef3ad6e,Male,65.0,CCBS Newsletter,5/15/2020 19:39:18,p3misi95l0oyw7osr3p3misiqla5fpts
397ce64a96ca1ef9b2e337c38fa76760,Male,63.0,CCBS Newsletter,5/15/2020 19:39:14,n3ebugzjsyw7udfxn3etojnqgo00e003
249e300dbb0ad0fe1be2fee5d1a3eadd,Female,61.0,CCBS Newsletter,5/15/2020 19:43:52,wmh3324csg4nmpp0qwmh93trwyut8g3z
680f330da0224465c1816e3c8203c543,Female,65.0,CCBS Newsletter,5/15/2020 19:44:43,m7f1mc4xc4vl0hab7m1sm7f1mcnq52mu
3010ccee47d5908f0d2f78482572f573,Female,67.0,CCBS Newsletter,5/15/2020 19:45:45,onnk2c98ueonuvuxx6tyjavak47zzbuv
b0e95aed9a8cd76599c0f6ef593b2dc5,Female,51.0,CCBS Newsletter,5/15/2020 19:46:40,oo60oo0yht2l6bvhbaocoo60otfbjhzs
e163394ee681d6d54f195ea8ee57e3b9,Female,38.0,CCBS Newsletter,5/15/2020 19:50:42,wdiuo66w019fjkkuq0tgwdiuo660t235
b67030ffcaf7ee2252dc255fad24ccc4,Female,55.0,CCBS Newsletter,5/15/2020 19:52:06,dhzmw2wmaqpg0zroyfya0byedhzmw2wm
091baaf748b85cd4e3d57e573957d4a6,Female,72.0,CCBS Newsletter,5/15/2020 19:52:41,4kgnmi9xgbk7b744kgnmi14g04td27i9
1eaee0897fb68ad2d8f8d0376547c609,Female,,CCBS Newsletter,5/15/2020 19:55:04,twtyggq8s7eb5z2lmtwtygxjik7efqmn
aee1deae3b30d05f447afed0abe1b3d9,Female,,CCBS Newsletter,5/15/2020 19:55:34,eojmlmof3f3852eeojmld3m3xeidf5l6
b9455784e84d6096c7ef5d6c8a37d5cf,Female,69.0,Email,5/15/2020 19:57:51,blmkijazab54rsublmk0gs09un3ufpya
01d2a80069fbbc5d0151d4b108cbcfed,Female,58.0,CCBS Newsletter,5/15/2020 19:59:22,yf9ew7sd4ao1hujbryf9eiy4wpe0whr8
eeac11d6ebd31964d51a4de18eea3bb2,Female,35.0,CCBS Newsletter,5/15/2020 20:02:15,c5apuiorh0y6n4cqz4yhn4tc5apuio0d
7d4418eeeb10c963a0651cc77c95af67,Female,34.0,CCBS Newsletter,5/15/2020 20:02:51,xvnryqk8j8ae09o1lxvnryqkhiibmpxq
54d27734e742d0c2b328d7e9d7489d96,Female,37.0,CCBS Newsletter,5/15/2020 20:11:16,g062vaylonapx2kg06233gjy0gz5m6b3
879f72e656232d08ac6eacaad53869bb,Female,68.0,Email from you ,5/15/2020 20:16:02,xzbp6dxfbx86lytttbvxzbp6dxfq10j4
e9af3c6cb2dbfcaef04831a942bbf7d9,Female,65.0,FaceBook,5/15/2020 20:18:52,egq8rwmdm7owduu1fqxegq8rwlm4cdw6
20d9ef33d18a6703de80628a9eca1a85,Female,65.0,CCBS Newsletter,5/15/2020 20:19:52,liguoeq5dltwcvb49yz3liguoeq50wrm
15a1d2ac8deb4399af809eb64754fb2c,Female,59.0,CCBS Newsletter,5/15/2020 20:20:15,oefvml4ey56a1vwigcbf3oefvmlszxa9
ebf404cf85a73ad07076289119e7ff80,Female,64.0,CCBS Newsletter,5/15/2020 20:22:17,jig32gr9o5ep0waqalefvejig3a3wl8e
d807e6ff7d7525df9fd014d15a8f9a45,Female,58.0,professional association,5/15/2020 20:22:18,8xu1g1qas7eez7xt8iz4j8xu1g16y1hz
e4dc088e7a8aa3a378d4c1d818f32b77,Female,34.0,CCBS Newsletter,5/15/2020 20:24:09,9wd4evryi1kc601k9wd4ev2ula5x0u3k
1ebf47f3fc41fa20df2e30f53b95c7c9,Male,49.0,"FaceBook, CCBS Newsletter",5/15/2020 20:31:04,oiydfrc0nm3zx47ep3coiydfrq88pc6w
fbe9b18748278fdf1efc7f8716c2c5f3,Female,58.0,CCBS Newsletter,5/15/2020 20:33:22,npuej7k3os9i7n3sm5a6unpuejxd0owp
e591b79f66d873881d235ccfe2677458,Female,54.0,email ,5/15/2020 20:34:00,hvfl0ofodyta4904bhvfl0lu8ceswgma
e9a713e9407a3e61387b2d29a0eacd79,Female,69.0,,5/15/2020 20:34:54,dtm5fw26gq6uslqdtm522gwp5oywki79
5225ce07da4e25f8d241f8a0a1f4ae39,Female,,CCBS Newsletter,5/15/2020 20:34:48,nbl3vwxsjc1os58nb95ys6e4mnyp2w95
971da1e36e1116db0a7f0ec5ef0a6b89,Female,26.0,CCBS Newsletter,5/15/2020 20:37:13,eyuutcsh1uq8mwrxenfgleyuutcs0iev
c9925331e657b8e9c333865a3352fa74,Male,55.0,CCBS Newsletter,5/15/2020 20:39:31,aszvy2m2wa7aeer42c6aszvum7fyi904
4a4d405000cc2098b5342cb1607b7475,Female,14.0,Instagram,5/15/2020 20:42:42,oscwc19vi61q9xkqd1ogoscrxmckna3b
21dc545dca9ae3377e92f4aeca0df266,Female,,CCBS Newsletter,5/15/2020 20:43:20,yff4eotugja6fh2a9yff4eoj8dxqq2m4
3ea182741999dd54cb902c478ba2704c,Female,62.0,CCBS Website,5/15/2020 20:47:02,n0dxus8q446kc0z35n0dxusplf9smznu
fb20bbafb41311027da4224a44807ad0,,,Trainer,5/15/2020 20:48:22,5l2gsueuoyp5ugmu5l2gaxt502v3rn0l
4a4d405000cc2098b5342cb1607b7475,Female,72.0,,5/15/2020 20:52:08,y9epf5ymacfn2ody9epf5zsawy2zgnwu
8a8ed51fcfc8b314d6bad883a48b6983,Female,58.0,email,5/15/2020 20:56:46,7c14c2eo9934gv17c1nryl4e8zojfjon
66f16aa997f0f23d539335c218362c60,Female,31.0,CCBS Newsletter,5/15/2020 21:02:18,tb20tc1ylh7807tb20vli8v8db8etl82
9b896fb39d8c4730f8c9901297631b2c,Female,54.0,CCBS Newsletter,5/15/2020 21:11:01,zmpx20ov44k5on9c9qzmpx20oroq8jhi
a9cf7ea9f6e8d769099ef7793270501d,Female,40.0,CCBS Newsletter,5/15/2020 21:28:12,5ktq01gkpuofeh5ktvk70nns66yh2tow
ca6e807f53c82fd8c05d9591fd4ad5a8,Female,22.0,CCBS Website,5/15/2020 21:28:24,6hdcwivee3jft9fht3ljd6hdca6wbw1y
225df330a09fde9bda7c1f0479fac67f,Female,73.0,FaceBook,5/15/2020 21:32:42,qt3v6mz188n5zdsbvqt3v3ckux256pw8
b239ee2492693fff6d4aeb228b7f5d26,Female,37.0,FaceBook,5/15/2020 21:43:19,serlfd4pzpjonzm6tserlfyoemy3j7bx
58d410165c5392797d93c3230f6966f6,Female,69.0,CCBS Newsletter,5/15/2020 21:54:34,701tues4r6opqizm701tux1olfnndv7w
75ed000838ceac6ba9a666af6e17335e,Female,61.0,CCBS Newsletter,5/15/2020 22:01:25,7ubslpbgwym94my76io7ubslp0o9x32l
daaa53b28e00e8d60148dfdfd39faa16,Male,57.0,"FaceBook, CCBS Newsletter",5/15/2020 22:03:24,8vp6luue0d8qcuyt46z5qo8vp6l603ws
25ddd555b383976662f2fb1ebdd884e2,Female,62.0,CCBS Website,5/15/2020 22:05:08,mi3gsgzxsis5nqdtdhmi3gs1j10fzqoh
25ddd555b383976662f2fb1ebdd884e2,Female,62.0,CCBS Website,5/15/2020 22:07:28,uejec7csz5yseu65m0snvuejec7csekx
5e458dc6a24f0fabd040293b343565e8,Female,68.0,CCBS Newsletter,5/15/2020 22:07:24,grlolcdeh2nwpo3ddgrlolclibd2p4ph
5e458dc6a24f0fabd040293b343565e8,Female,68.0,CCBS Newsletter,5/15/2020 22:10:31,p6mgxc36gz83gn2rfgi3p6mgxc3m7xj3
1448505ba8c9bc1af07d6305137389ab,Female,69.0,CCBS Newsletter,5/15/2020 22:14:45,bdfoct821qcynpa7cj3bdfo8dzm2ej5v
e1babd29f55f64d87d746213bb6af1b3,Female,39.0,CCBS Newsletter,5/15/2020 22:19:25,qc13gq7sclikpo7ejg8qc13g0l5ou23k
5fd1cc822a5e6bc65352a91536c21772,Female,81.0,CCBS Newsletter,5/15/2020 22:24:00,v2zi9mdl0v8md98aj1v2zi9mxa0nvg87
358a1c2407332b070a28f54334f2259b,Female,54.0,CCBS Newsletter,5/15/2020 22:30:42,xdrisi9r35iugsnoxdris8182qf052x8
fd172ecb93909e97ab57f1845e1ad6e7,Female,67.0,CCBS Newsletter,5/15/2020 22:33:47,akkv0o71w3gz2tk3swi3qtakkv0oqp5l
f26d30285b78fa8e7515142b6c2eb13a,Female,58.0,CCBS Newsletter,5/15/2020 22:34:12,am60mfrkjitqoews4cam60muu5yix1j3
ea363a743defe14e2a8e42c422f49e66,Female,69.0,FaceBook,5/15/2020 22:34:54,6ekw826rgroadpe6ei06w1oz9gjzlz2i
b687d8840fb79968f44c7afe4293d537,Female,69.0,Linked In,5/15/2020 22:35:54,im27fmg2fw1c9e4vxg14im27ffl3otjr
e24afea051f61952bbca4bf1b9cfea15,Female,37.0,CCBS Newsletter,5/15/2020 22:57:10,nbykcrygd8uzkcfqxccwnbykszq2su6l
e7546fcb06d1373624009835fc583179,Female,52.0,CCBS Newsletter,5/15/2020 23:02:53,ttzhwus1pbif2dttzh5hq87klj675zsg
601718586ba274ec73386b82eec5cd05,Male,60.0,FaceBook,5/15/2020 23:13:31,1gomtrz1ig7h3adxs1golv8vpiw1d9h6
be9205773a11b68c0624f8c5d4cd255a,Female,57.0,email,5/15/2020 23:10:29,5bu7y6k8co22wksispf5bu7y609fkbcn
0b960a4fcfd17d781e1f8ad95c3a5c16,Female,51.0,CCBS Newsletter,5/15/2020 23:12:31,vp2nmpdruirjqh81b9czqpvp2nmppu17
0fd26471350fbc5908dcf308ee12c0ca,Female,10.0,email,5/15/2020 23:17:58,gj592bcxphxumrwt1gj5921h965tufmw
682cf593a714eb01fe60ef5a6effaf27,Female,68.0,CCBS Newsletter,5/15/2020 23:27:31,76cy5mf6kmyq26z7rxs76cy5mf6cbl5e
a6b9c85a367a6111178f617e23ddfcc5,Male,62.0,CCBS Newsletter,5/15/2020 23:35:09,qzd215wcyt9kmlxqz0hxijswgcdeh647
7bdd1ca9bdd7276b6a0dabfbb8b7cb57,Female,58.0,Email,5/15/2020 23:39:55,g0vgtkpyihc6w9by4g0vgt6og4wjniho
32a4f5de41bb4f0e121a46955eef1365,Male,2.0,CCBS Website,5/15/2020 23:39:14,60twquvffpwprj1gam60twqph2k70ljm
bbc97f6cf939712dd1b2bb5509d60485,Female,74.0,CCBS Newsletter,5/15/2020 23:40:22,49g98ajvs6skvja9yxv49g98aj1uuk6n
7143c152f7d40f9675a199d629d39961,Female,50.0,FaceBook,5/15/2020 23:42:59,09aqzasr4i3qqrr4pq1j09aqzajd52sy
1aa41c5a1eb9ab8403f0c158e660515f,Female,52.0,CCBS Newsletter,5/15/2020 23:44:50,rd714dlr6eg93915evsgrd714dlruues
fa05ea3de0647eca5254dcaa48b94f1c,Female,38.0,CCBS Newsletter,5/15/2020 23:57:59,l40i0k6tel4uekr64b8364wipt4uek72
35d1aa78746cf79dce7c3d799e7e8ff5,Female,51.0,CCBS Newsletter,5/15/2020 23:58:28,iuigx3myklsdmiuwxjf2xx0jdyme6q78
f1b3c045e2eff30fefd0808587b2e751,Female,34.0,,5/16/2020 0:07:04,mh32dh7qbfxtz8nqmh329wgnbwe6ipz1
e119b945793dae1e6073d3ff8aebe39d,Female,48.0,CCBS Newsletter,5/16/2020 0:08:01,trrx8apfg4ln9gj20trrx8ag6aruusid
7edfc0392ad1cd97af95258225efec63,Female,63.0,CCBS Newsletter,5/16/2020 0:26:57,l1hmkqvik5d5ro3l1hmve5hca9o90ws4
59596ace6c6adee3ab30c5e0547dd8d5,Female,8.0,Previous study participant,5/16/2020 0:27:48,ct8pac1a09o6mdoact8pacnwhdjzmvcz
